circuito,stagione,gara,condizione,pilota,giro,pit_lane_time,delta_inlap,delta_outlap,pit_loss
spa-francorchamps,2025,2025-r13,WET,HAD,20,23.4780,4.2610,18.0780,22.3390
spa-francorchamps,2025,2025-r13,WET,HAM,11,23.2340,7.6135,23.1385,30.7520
spa-francorchamps,2025,2025-r13,WET,HUL,11,23.5970,5.8115,22.1505,27.9620
spa-francorchamps,2025,2025-r13,WET,HUL,32,23.8820,3.9400,17.4455,21.3855
spa-francorchamps,2025,2025-r13,WET,LAW,12,23.2350,4.9500,25.1945,30.1445
spa-francorchamps,2025,2025-r13,WET,LEC,12,23.7810,4.0350,28.8130,32.8480
spa-francorchamps,2025,2025-r13,WET,NOR,13,24.3570,2.3045,23.5330,25.8375
spa-francorchamps,2025,2025-r13,WET,OCO,13,23.9560,5.0625,23.3270,28.3895
spa-francorchamps,2025,2025-r13,WET,PIA,12,23.8250,5.4080,21.9325,27.3405
spa-francorchamps,2025,2025-r13,WET,RUS,12,23.7330,4.2650,25.2765,29.5415
spa-francorchamps,2025,2025-r13,WET,SAI,12,27.5340,2.9160,25.6055,28.5215
spa-francorchamps,2025,2025-r13,WET,SAI,26,23.6310,4.2645,17.7460,22.0105
spa-francorchamps,2025,2025-r13,WET,STR,12,23.7690,3.3640,21.4460,24.8100
spa-francorchamps,2025,2025-r13,WET,TSU,13,23.2030,4.2675,22.0580,26.3255
spa-francorchamps,2025,2025-r13,WET,VER,12,26.0510,3.6330,29.1315,32.7645
spa-francorchamps,2026,2026-r10,DRY,ALO,31,24.7360,9.4680,18.5230,27.9910
spa-francorchamps,2026,2026-r10,DRY,BOT,32,25.9080,6.4985,17.7835,24.2820
spa-francorchamps,2026,2026-r10,DRY,COL,15,24.0700,4.8800,15.8405,20.7205
spa-francorchamps,2026,2026-r10,DRY,GAS,14,24.0430,4.7840,15.4920,20.2760
spa-francorchamps,2026,2026-r10,DRY,LAW,15,23.8540,4.1460,14.3255,18.4715
spa-francorchamps,2026,2026-r10,DRY,NOR,30,28.2890,3.9890,20.4725,24.4615
spa-francorchamps,2026,2026-r10,DRY,OCO,16,24.1060,4.6485,15.2290,19.8775
spa-francorchamps,2026,2026-r10,DRY,SAI,14,34.9000,4.1850,28.0775,32.2625
